Title,Estado,Edad,Tematica,Inicio_evento,Fin_evento,Lugar,Created
8169,finalizado,2,Mono Bubba y sus amigos,2023-12-13T19:00:00Z,2023-12-14T02:30:00Z,Quinta,2024-02-06T13:02:49Z
8170,finalizado,0,minnie,2023-12-07T20:00:00Z,2023-12-08T02:00:00Z,Casa,2024-02-06T13:02:55Z
8173,finalizado,2,Baby Shark,2023-12-09T18:31:00Z,2023-12-09T03:00:00Z,SUM,2024-02-06T13:03:00Z
8174,finalizado,2,super heroes ,2023-12-23T03:07:00Z,2023-12-23T03:00:00Z,Casa,2024-02-06T13:03:07Z
8162,finalizado,5,Sonic,2023-12-10T19:00:00Z,2023-12-10T22:00:00Z,SUM,2024-02-06T13:03:18Z
8209,finalizado,4,lol,2023-12-17T15:32:00Z,2023-12-17T03:00:00Z,Salón,2024-02-06T13:03:31Z
8218,finalizado,1,n/a,2023-12-27T20:05:00Z,2023-12-27T03:00:00Z,Casa,2024-02-06T13:03:36Z
8226,finalizado,0, surf/hawaii,2023-12-30T15:30:00Z,2023-12-30T03:00:00Z,Casa,2024-02-06T13:03:44Z
8227,finalizado,2,cars,2023-12-30T13:00:00Z,2023-12-30T03:00:00Z,Otro,2024-02-06T13:03:53Z
8228,confirmado,7,pool party sirenas ,2023-12-22T18:00:00Z,2023-12-22T21:00:00Z,Casa,2024-02-06T13:03:57Z
8234,finalizado,70,Cumpleaños,2023-12-08T22:00:00Z,2023-12-09T01:30:00Z,Salón,2024-02-06T13:04:06Z
8236,confirmado,5,Blanco,2023-12-05T15:00:00Z,2023-12-05T20:00:00Z,Salón,2024-02-06T13:04:11Z
5647,finalizado,0,arcoiris ,2023-12-10T03:00:00Z,2023-12-10T03:00:00Z,Salón,2024-02-06T13:04:14Z
6307,finalizado,1, Libro de la Selva ,2023-12-09T17:00:00Z,2023-12-09T03:00:00Z,Otro,2024-02-06T13:04:19Z
8231,confirmado,4,GABY Y LA CASA DE MUÑECAS,2023-12-16T18:00:00Z,2023-12-16T03:00:00Z,Casa,2024-02-06T13:04:24Z
6331,finalizado,3,Espacial,2023-12-11T01:56:00Z,2023-12-10T03:00:00Z,Salón,2024-02-06T13:04:31Z
8287,finalizado,5,Cars - (Rayo mc queen),2023-12-14T20:00:00Z,2023-12-14T23:00:00Z,Salón,2024-02-06T13:04:38Z
8286,finalizado,3,UNICORNIOS,2023-12-22T20:08:00Z,2023-12-22T03:00:00Z,Casa,2024-02-06T13:04:46Z
8301,finalizado,1,Arcoíris en tonos pastel,2023-12-23T18:30:00Z,2023-12-23T22:00:00Z,Casa,2024-02-06T13:04:58Z
8307,confirmado,0,consultar,2023-12-10T21:00:00Z,2023-12-10T03:00:00Z,SUM,2024-02-06T13:05:06Z
8309,finalizado,0,daby y la casa de las miñecas,2023-12-07T23:00:00Z,2023-12-07T03:00:00Z,SUM,2024-02-06T13:05:20Z
8311,finalizado,1,Baby safari,2023-12-09T18:00:00Z,2023-12-09T22:00:00Z,SUM,2024-02-06T13:05:26Z
8317,finalizado,4,Barbi ,2023-12-08T18:00:00Z,2023-12-08T03:00:00Z,Casa,2024-02-06T13:05:32Z
8323,finalizado,1,Bichikids,2023-12-17T18:30:00Z,2023-12-17T22:30:00Z,SUM,2024-02-06T13:05:40Z
8321,finalizado,5,Masha y el Oso,2023-12-07T16:00:00Z,2023-12-07T20:00:00Z,SUM,2024-02-06T13:05:44Z
8328,completado,70,shimmer,2023-12-17T16:30:00Z,2023-12-17T03:00:00Z,Salón,2024-02-06T13:05:49Z
8333,completado,3,Caperucita Roja,2023-12-21T20:30:00Z,2023-12-22T00:00:00Z,SUM,2024-02-06T13:05:56Z
8336,completado,0,Sirenita Ariel Bebé,2023-12-16T14:00:00Z,2023-12-16T03:00:00Z,SUM,2024-02-06T13:06:00Z
8338,confirmado,7,Harley Quinn,2023-12-07T19:30:00Z,2023-12-07T03:00:00Z,Casa,2024-02-06T13:06:14Z
8343,completado,5,n/a,2023-12-19T14:50:00Z,2023-12-19T03:00:00Z,Quinta,2024-02-06T13:06:21Z
8347,completado,3,Frozen,2023-12-19T20:00:00Z,2023-12-20T01:00:00Z,Casa,2024-02-06T13:06:25Z
8351,completado,6,Sirenita Ariel,2023-12-29T16:00:00Z,2023-12-30T00:00:00Z,Quinta,2024-02-06T13:06:33Z
8355,confirmado,6,La sirenita ariel,2023-12-29T15:30:00Z,2023-12-30T00:00:00Z,Quinta,2024-02-06T13:06:37Z
8359,completado,1,bautismo,2023-12-09T15:30:00Z,2023-12-09T03:00:00Z,Otro,2024-02-06T13:06:51Z
8367,confirmado,0,baby shwer,2023-12-09T20:00:00Z,2023-12-09T03:00:00Z,Casa,2024-02-06T13:07:09Z
8368,completado,1, Plim Plim,2023-12-23T17:00:00Z,2023-12-23T20:30:00Z,Otro,2024-02-06T13:07:13Z
8370,completado,8,messi,2023-12-16T15:00:00Z,2023-12-16T03:00:00Z,Casa,2024-02-06T13:07:25Z
8369,confirmado,7,Barbie,2023-12-10T16:00:00Z,2023-12-11T02:00:00Z,SUM,2024-02-06T13:07:31Z
8252,completado,1,mar,2023-12-16T16:00:00Z,2023-12-16T03:00:00Z,Casa,2024-02-06T13:07:35Z
8376,completado,1,Mickey Navidad,2023-12-17T19:00:00Z,2023-12-17T22:00:00Z,SUM,2024-02-06T13:07:39Z
5866,completado,6,sirenita,2023-12-13T03:18:00Z,2023-12-13T03:00:00Z,Salón,2024-02-06T13:07:43Z
6112,finalizado,1,winnie pooh ,2023-12-23T16:00:00Z,2023-12-23T03:00:00Z,Casa,2024-02-07T13:00:13Z
8381,finalizado,3,Princesas,2023-12-10T18:00:00Z,2023-12-10T23:00:00Z,Casa,2024-02-07T13:00:22Z
8390,confirmado,1,Granja Bebé ,2023-12-09T16:01:00Z,2023-12-09T03:00:00Z,Casa,2024-02-07T13:00:30Z
8407,finalizado,2,Futbol,2023-12-28T14:00:00Z,2023-12-28T23:00:00Z,Quinta,2024-02-07T13:00:44Z
7605,finalizado,1,animales,2023-12-09T20:00:00Z,2023-12-10T02:00:00Z,Salón,2024-02-07T13:00:54Z
8410,finalizado,1,Ositos rosados,2023-12-22T10:00:00Z,2023-12-22T12:00:00Z,Salón,2024-02-07T13:01:01Z
8414,finalizado,4,encanto,2023-12-04T20:00:00Z,2023-12-04T22:00:00Z,Salón,2024-02-07T13:01:08Z
8416,finalizado,0,CASAMIENTO,2023-12-23T01:30:00Z,2023-12-22T03:00:00Z,Salón,2024-02-07T13:01:12Z
8418,finalizado,2,PEPA PIG,2023-12-09T18:00:00Z,2023-12-09T23:00:00Z,SUM,2024-02-07T13:01:17Z
6641,finalizado,2,masha y el oso,2023-12-17T03:00:00Z,2023-12-17T03:00:00Z,Casa,2024-02-07T13:01:22Z
8419,finalizado,5,N/a,2023-12-09T22:00:00Z,2023-12-09T03:00:00Z,SUM,2024-02-07T13:01:30Z
6290,finalizado,15,shimmer,2023-12-09T15:38:00Z,2023-12-09T03:00:00Z,Salón,2024-02-07T13:01:36Z
6222,finalizado,3,Espacial,2023-12-10T15:00:00Z,2023-12-10T18:00:00Z,Salón,2024-02-07T13:01:42Z
8426,finalizado,18,A DEFINIR,2023-12-06T22:00:00Z,2023-12-06T03:00:00Z,SUM,2024-02-07T13:01:47Z
8430,finalizado,0,n/a,2023-12-22T20:00:00Z,2023-12-22T03:00:00Z,Casa,2024-02-07T13:01:51Z
8431,finalizado,0,ALICIA EN EL PAIS DE LAS MARAVILLAS,2023-12-06T19:07:00Z,2023-12-06T03:00:00Z,Otro,2024-02-07T13:01:56Z
8434,finalizado,0,Descubrimiento de género/ baby  shower,2023-12-23T20:00:00Z,2023-12-23T03:00:00Z,SUM,2024-02-07T13:02:03Z
8441,finalizado,28,Baby shower/ Revelacion de genero,2023-12-16T12:00:00Z,2023-12-16T22:00:00Z,Quinta,2024-02-07T13:02:07Z
8444,finalizado,1,Michey y Minnie (,2023-12-22T16:00:00Z,2023-12-22T03:00:00Z,Casa,2024-02-07T13:02:11Z
8439,finalizado,7,POKEMON,2023-12-07T20:00:00Z,2023-12-07T03:00:00Z,Salón,2024-02-07T13:02:16Z
8446,confirmado,3,Frozen,2023-12-30T19:00:00Z,2023-12-31T00:00:00Z,Quinta,2024-02-07T13:02:19Z
8454,finalizado,8,bella y bestia,2023-12-14T14:47:00Z,2023-12-14T03:00:00Z,Salón,2024-02-07T13:02:28Z
8455,completado,2,n/a,2023-12-27T17:00:00Z,2023-12-27T22:00:00Z,Casa,2024-02-07T13:02:33Z
8456,completado,5,Spiderman ,2023-12-22T20:30:00Z,2023-12-22T03:00:00Z,Salón,2024-02-07T13:02:37Z
8458,completado,0, ARCOIRIS BOHO ,2023-12-16T19:00:00Z,2023-12-16T03:00:00Z,SUM,2024-02-07T13:02:44Z
8459,completado,0,60 años,2023-12-09T23:00:00Z,2023-12-09T03:00:00Z,Salón,2024-02-07T13:02:48Z
8464,completado,0,graduacion,2023-12-16T14:00:00Z,2023-12-16T03:00:00Z,Salón,2024-02-07T13:02:54Z
8303,confirmado,3,n/a,2023-12-29T21:30:00Z,2023-12-29T03:00:00Z,Casa,2024-02-07T13:02:58Z
8164,completado,0,stitch,2023-12-20T14:00:00Z,2023-12-20T03:00:00Z,SUM,2024-02-07T13:03:04Z
8471,completado,0,PLIM PLIM ,2023-12-16T16:00:00Z,2023-12-16T03:00:00Z,Casa,2024-02-07T13:03:12Z
8473,completado,32,A DEFINIR,2023-12-08T14:00:00Z,2023-12-08T03:00:00Z,Quinta,2024-02-07T13:03:17Z
8475,completado,40,n/a,2023-12-10T14:39:00Z,2023-12-10T03:00:00Z,Casa,2024-02-07T13:03:21Z
8477,completado,7,LADYBUG,2023-12-30T21:00:00Z,2023-12-31T01:00:00Z,Casa,2024-02-07T13:03:25Z
8479,completado,0,Margaritas ,2023-12-30T13:00:00Z,2023-12-30T03:00:00Z,Otro,2024-02-07T13:03:31Z
8539,completado,13,CUMPLEAÑOS,2023-12-13T15:30:00Z,2023-12-13T03:00:00Z,Casa,2024-02-07T13:03:37Z
8465,confirmado,0,Arcoíris boho,2023-12-16T19:00:00Z,2023-12-16T23:00:00Z,Casa,2024-02-07T13:03:41Z
8543,confirmado,3,MINNIE Y DAISY,2023-12-14T23:00:00Z,2023-12-14T03:00:00Z,Casa,2024-02-07T13:03:45Z
8544,completado,0,pepa pig,2023-12-28T21:00:00Z,2023-12-28T03:00:00Z,Casa,2024-02-07T13:03:48Z
8562,confirmado,4,PLANETAS + SONIC,2023-12-22T19:00:00Z,2023-12-22T03:00:00Z,Casa,2024-02-07T13:03:51Z
8564,completado,3,PAW PATROL,2023-12-29T21:00:00Z,2023-12-30T00:00:00Z,Casa,2024-02-07T13:03:59Z
8567,completado,3,BOMBEROS,2023-12-28T21:00:00Z,2023-12-28T03:00:00Z,SUM,2024-02-07T13:04:08Z
8594,confirmado,3,Frozen,2023-12-29T20:00:00Z,2023-12-30T00:00:00Z,SUM,2024-02-07T13:04:12Z
8609,completado,5,SONIC,2023-12-28T17:00:00Z,2023-12-28T03:00:00Z,Casa,2024-02-07T13:04:15Z
6373,finalizado,7,Barbie ,2023-11-30T20:00:00Z,2023-11-30T03:00:00Z,Salón,2024-02-07T13:04:21Z
8379,finalizado,3,HOTWHEESL,2023-11-30T17:35:00Z,2023-11-30T03:00:00Z,Salón,2024-02-07T13:04:33Z
6659,finalizado,5,bajo el mar,2023-12-01T20:30:00Z,2023-12-01T03:00:00Z,Salón,2024-02-07T13:04:36Z
6882,finalizado,10,Selección argentina,2023-12-02T13:00:00Z,2023-12-02T22:00:00Z,Quinta,2024-02-07T13:04:44Z
7742,finalizado,3,Paw patrol,2023-12-01T19:24:00Z,2023-12-02T01:09:00Z,SUM,2024-02-07T13:04:57Z
7822,finalizado,1,nube y arcoíris,2023-12-02T00:00:00Z,2023-12-01T03:00:00Z,Salón,2024-02-07T13:05:09Z
8165,finalizado,40,shimmer con cartel led ,2023-12-02T00:00:00Z,2023-12-01T03:00:00Z,Salón,2024-02-07T13:05:15Z
6225,confirmado,4,CARS,2023-12-01T13:32:00Z,2023-12-01T03:00:00Z,Casa,2024-02-07T13:05:19Z
6957,finalizado,7,Spa de chicas,2023-12-02T19:00:00Z,2023-12-02T23:00:00Z,Casa,2024-02-07T13:05:27Z
6171,finalizado,1,"Hawaiano (colores blanco, celeste y verde aqcua)",2023-12-02T15:00:00Z,2023-12-02T22:00:00Z,Casa,2024-02-07T13:05:30Z
7017,finalizado,1,Castillo con arco iris y mariposas,2023-12-02T17:00:00Z,2023-12-02T23:00:00Z,Quinta,2024-02-07T13:05:34Z
7481,finalizado,1,Mikey principe,2023-12-02T19:00:00Z,2023-12-03T01:00:00Z,Casa,2024-02-07T13:05:42Z
7533,finalizado,2,selva,2023-12-02T16:20:00Z,2023-12-02T03:00:00Z,Casa,2024-02-07T13:05:44Z
7594,finalizado,3,Peppa Pig,2023-12-02T18:00:00Z,2023-12-02T23:00:00Z,Casa,2024-02-07T13:05:48Z
7613,finalizado,1,SIMBA REY LEON,2023-12-02T16:00:00Z,2023-12-02T03:00:00Z,Salón,2024-02-07T13:05:52Z
7635,finalizado,2,Bluey,2023-12-02T15:00:00Z,2023-12-02T21:00:00Z,Casa,2024-02-07T13:05:55Z
7636,finalizado,2,Bluey,2023-12-02T15:00:00Z,2023-12-02T21:59:00Z,Casa,2024-02-07T13:06:00Z
8408,confirmado,5,Frozen,2024-01-02T22:00:00Z,2024-01-03T01:00:00Z,Salón,2024-02-08T13:00:10Z
8615,confirmado,0,n/a,2024-01-02T20:00:00Z,2024-01-02T03:00:00Z,Casa,2024-02-08T13:00:18Z
6836,finalizado,7,La SIRENITA,2023-12-02T16:00:00Z,2023-12-02T19:00:00Z,Salón,2024-02-08T13:00:28Z
7655,finalizado,7,AVATAR,2023-12-02T17:30:00Z,2023-12-02T03:00:00Z,Salón,2024-02-08T13:00:33Z
7566,finalizado,2,baby shark,2023-12-02T15:30:00Z,2023-12-02T03:00:00Z,Casa,2024-02-08T13:00:40Z
7944,finalizado,2,bautismo,2023-12-02T13:23:00Z,2023-12-02T03:00:00Z,Casa,2024-02-08T13:01:08Z
8100,finalizado,4,Paw patrol ,2023-12-02T18:00:00Z,2023-12-02T21:00:00Z,SUM,2024-02-08T13:01:21Z
8132,finalizado,1,Minnie rosa,2023-12-02T15:00:00Z,2023-12-02T21:00:00Z,Casa,2024-02-08T13:01:26Z
8178,confirmado,40,A DEFINIR,2023-12-02T23:06:00Z,2023-12-02T03:00:00Z,Casa,2024-02-08T13:01:32Z
8242,confirmado,50,Cumple 40,2023-12-02T16:00:00Z,2023-12-02T22:00:00Z,Casa,2024-02-08T13:01:38Z
8334,confirmado,1,animales,2023-12-02T21:00:00Z,2023-12-02T23:30:00Z,Casa,2024-02-08T13:01:41Z
8364,confirmado,0,A DEFINIR,2023-12-03T12:43:00Z,2023-12-03T03:00:00Z,Casa,2024-02-08T13:01:49Z
6121,confirmado,2,PEPA PIG,2023-12-03T03:01:00Z,2023-12-03T03:00:00Z,Casa,2024-02-08T13:01:54Z
7051,finalizado,8,Harry potter,2023-12-03T17:30:00Z,2023-12-04T00:00:00Z,Salón,2024-02-08T13:01:58Z
7577,finalizado,2,Plim Plim,2023-12-03T15:00:00Z,2023-12-03T19:00:00Z,SUM,2024-02-08T13:02:04Z
7585,finalizado,5,FROZEN,2023-12-03T16:00:00Z,2023-12-03T03:00:00Z,Casa,2024-02-08T13:02:08Z
7726,finalizado,3,no aplica,2023-12-03T21:05:00Z,2023-12-03T03:00:00Z,Salón,2024-02-08T13:02:12Z
6780,finalizado,0, Safari,2023-12-03T21:00:00Z,2023-12-04T00:00:00Z,Salón,2024-02-08T13:02:16Z
7864,finalizado,0,La granja de Oli ,2023-12-03T15:00:00Z,2023-12-03T03:00:00Z,SUM,2024-02-08T13:02:26Z
7913,confirmado,9,Comunión,2023-12-03T17:00:00Z,2023-12-03T23:00:00Z,Quinta,2024-02-08T13:02:33Z
7914,confirmado,1,"Ositos (en tono celeste, beige y marrón)",2023-12-03T18:00:00Z,2023-12-03T22:00:00Z,Casa,2024-02-08T13:02:42Z
7918,confirmado,5,SIRENITA,2023-12-03T16:00:00Z,2023-12-03T03:00:00Z,Salón,2024-02-08T13:02:48Z
8034,finalizado,2,Mickey,2023-12-03T18:00:00Z,2023-12-03T22:30:00Z,Casa,2024-02-08T13:02:51Z
8107,finalizado,8,comunión ,2023-12-03T14:54:00Z,2023-12-03T03:00:00Z,Casa,2024-02-08T13:02:56Z
8136,confirmado,3,Disney playero,2023-12-03T18:00:00Z,2023-12-04T00:00:00Z,SUM,2024-02-08T13:03:04Z
8045,confirmado,1,Oso marinero,2023-12-03T16:00:00Z,2023-12-03T22:00:00Z,Quinta,2024-02-08T13:03:08Z
8157,confirmado,2,Bambi,2023-12-03T16:00:00Z,2023-12-03T20:00:00Z,Salón,2024-02-08T13:03:15Z
5434,confirmado,5,Hot Wheels,2023-12-03T13:58:00Z,2023-12-03T03:00:00Z,Casa,2024-02-08T13:03:19Z
6646,confirmado,1,MARGARITAS BLANCAS,2023-12-03T16:00:00Z,2023-12-03T03:00:00Z,Casa,2024-02-08T13:03:24Z
8275,confirmado,2,Bambi,2023-12-03T16:00:00Z,2023-12-03T20:00:00Z,Salón,2024-02-08T13:03:33Z
8362,confirmado,0,caballos,2023-12-03T19:05:00Z,2023-12-03T03:00:00Z,Casa,2024-02-08T13:03:38Z
8850,confirmado,1,Abejitas,2023-03-13T18:30:00Z,2023-03-13T22:00:00Z,Salón,2024-02-08T13:03:49Z
8918,confirmado,50,CUMPLE DE 40,1984-02-21T16:00:00Z,1984-02-21T21:00:00Z,Quinta,2024-02-09T13:00:34Z
8145,finalizado,5,tortugas ninjas,2024-01-04T17:00:00Z,2024-01-04T19:30:00Z,Salón,2024-02-10T13:00:09Z
7095,finalizado,1,minnie safari,2024-01-06T15:00:00Z,2024-01-06T22:00:00Z,Quinta,2024-02-12T13:00:10Z
7177,confirmado,4,frozen,2024-01-06T21:58:00Z,2024-01-06T03:00:00Z,Casa,2024-02-12T13:00:21Z
7322,finalizado,4,Mario bross ,2024-01-06T14:04:00Z,2024-01-06T03:00:00Z,Casa,2024-02-12T13:00:30Z
7538,finalizado,2,espacial,2024-01-06T21:00:00Z,2024-01-07T01:00:00Z,Casa,2024-02-12T13:00:37Z
6771,finalizado,1,conejitos ,2024-01-06T15:28:00Z,2024-01-06T03:00:00Z,Quinta,2024-02-12T13:00:43Z
7715,finalizado,1,Angeles y margaritas,2024-01-06T15:00:00Z,2024-01-06T20:00:00Z,Quinta,2024-02-12T13:00:48Z
7866,finalizado,5,Merlina,2024-01-06T16:00:00Z,2024-01-06T18:30:00Z,Salón,2024-02-12T13:00:51Z
7878,finalizado,6,Merlina,2024-01-06T14:00:00Z,2024-01-06T16:30:00Z,Casa,2024-02-12T13:00:56Z
8120,finalizado,1,safari premium con pasteleria,2024-01-06T20:00:00Z,2024-01-07T06:00:00Z,SUM,2024-02-12T13:00:59Z
8138,finalizado,1,"el bambi central,",2024-01-06T21:00:00Z,2024-01-07T01:00:00Z,Salón,2024-02-12T13:01:12Z
8205,finalizado,6,Merlina,2024-01-06T14:30:00Z,2024-01-06T16:30:00Z,Casa,2024-02-12T13:01:17Z
8340,finalizado,2,minnie,2024-01-06T14:00:00Z,2024-01-06T03:00:00Z,Casa,2024-02-12T13:01:22Z
8428,finalizado,1,Winnie the Pooh,2024-01-06T15:30:00Z,2024-01-06T22:30:00Z,Quinta,2024-02-12T13:01:27Z
8429,finalizado,1,Winnie the Pooh,2024-01-06T15:30:00Z,2024-01-06T22:30:00Z,Quinta,2024-02-12T13:01:31Z
8461,finalizado,2,Mickey Mouse,2024-01-06T19:30:00Z,2024-01-06T22:30:00Z,Casa,2024-02-12T13:01:34Z
8463,finalizado,5,MERLINA,2024-01-06T20:00:00Z,2024-01-06T03:00:00Z,Salón,2024-02-12T13:01:38Z
8470,finalizado,3,HELADOS Y CARAMELOS,2024-01-06T19:00:00Z,2024-01-06T03:00:00Z,Casa,2024-02-12T13:01:41Z
7867,finalizado,1,A DEFINIR,2024-01-07T17:27:00Z,2024-01-07T03:00:00Z,Casa,2024-02-13T13:00:12Z
8212,finalizado,0,Debajo del mar,2024-01-07T14:02:00Z,2024-01-07T17:00:00Z,Salón,2024-02-13T13:00:24Z
8214,finalizado,2,Luli Pampin,2024-01-07T17:30:00Z,2024-01-07T22:30:00Z,Salón,2024-02-13T13:00:30Z
8413,confirmado,3,sky,2024-01-07T20:00:00Z,2024-01-07T23:00:00Z,SUM,2024-02-13T13:00:34Z
8436,finalizado,1,De Rey,2024-01-07T16:00:00Z,2024-01-08T00:00:00Z,Quinta,2024-02-13T13:00:39Z
8558,finalizado,2,La granja de zenon,2024-01-07T19:00:00Z,2024-01-07T22:00:00Z,Salón,2024-02-13T13:00:45Z
8166,finalizado,3,Dinos bebés,2024-01-10T21:00:00Z,2024-01-10T03:00:00Z,Casa,2024-02-16T13:00:11Z
8488,finalizado,6,MARIPOSAS,2024-01-10T16:00:00Z,2024-01-10T03:00:00Z,SUM,2024-02-16T13:00:20Z
8599,finalizado,6,LA SIRENITA,2024-01-11T21:00:00Z,2024-01-11T03:00:00Z,Salón,2024-02-17T13:00:09Z
8335,finalizado,1,Baby tv,2024-01-13T11:40:00Z,2024-01-13T03:00:00Z,Casa,2024-02-18T13:00:08Z
8518,finalizado,1,Perritos,2024-01-13T04:30:00Z,2024-01-13T21:30:00Z,SUM,2024-02-18T13:00:15Z
8563,finalizado,70,Cumple 70 años violeta,2024-01-13T09:00:00Z,2024-01-13T05:00:00Z,Salón,2024-02-18T13:00:18Z
7179,finalizado,1,Cumpleanos de 1,2024-01-13T15:00:00Z,2024-01-13T20:00:00Z,SUM,2024-02-19T13:00:05Z
6842,finalizado,1,Animalitos del bosque o margaritas,2024-01-13T15:00:00Z,2024-01-13T21:00:00Z,Quinta,2024-02-19T13:00:15Z
8093,finalizado,0,bautismo,2024-01-13T21:00:00Z,2024-01-13T03:00:00Z,SUM,2024-02-19T13:00:20Z
7283,confirmado,6,La Sirenita colores pasteles,2024-01-13T16:00:00Z,2024-01-13T23:00:00Z,Casa,2024-02-19T13:00:32Z
8219,finalizado,1,safari!,2024-01-13T14:11:00Z,2024-01-13T03:00:00Z,Salón,2024-02-19T13:00:42Z
8329,finalizado,1,oso rosa ,2024-01-13T18:00:00Z,2024-01-13T23:00:00Z,SUM,2024-02-19T13:00:49Z
8339,finalizado,3,Dinosaurios,2024-01-13T21:00:00Z,2024-01-13T03:00:00Z,Salón,2024-02-19T13:01:05Z
8442,finalizado,1,autismo/hadas ,2024-01-13T16:57:00Z,2024-01-13T03:00:00Z,Casa,2024-02-19T13:01:15Z
8521,finalizado,3,A DEFINIR,2024-01-13T16:00:00Z,2024-01-13T03:00:00Z,Quinta,2024-02-19T13:01:20Z
8613,confirmado,2,Animalitos nórdicos,2024-01-13T21:00:00Z,2024-01-14T01:00:00Z,Quinta,2024-02-19T13:01:24Z
8618,finalizado,0,sonic,2024-01-13T16:56:00Z,2024-01-13T03:00:00Z,Casa,2024-02-19T13:01:28Z
8634,confirmado,1,A definir-cumple 1 añito,2024-01-13T16:00:00Z,2024-01-13T21:00:00Z,Casa,2024-02-19T13:01:36Z
6959,finalizado,1,Arcoíris / Disney clasico,2024-01-14T15:00:00Z,2024-01-14T21:00:00Z,Salón,2024-02-20T13:00:10Z
7502,confirmado,1,Mickey mouse,2024-01-14T16:00:00Z,2024-01-14T22:00:00Z,Salón,2024-02-20T13:00:20Z
6743,finalizado,0,Mickey Mouse,2024-01-14T15:00:00Z,2024-01-14T22:00:00Z,Quinta,2024-02-20T13:00:25Z
7936,finalizado,2,peppa pig,2024-01-14T13:00:00Z,2024-01-14T03:00:00Z,Quinta,2024-02-20T13:00:29Z
8102,finalizado,1,MARIPOSAS Y ARCO IRIS,2024-01-14T15:00:00Z,2024-01-14T23:00:00Z,Quinta,2024-02-20T13:00:36Z
8163,finalizado,2,granja,2024-01-14T19:30:00Z,2024-01-14T03:00:00Z,SUM,2024-02-20T13:00:39Z
8411,finalizado,1,Safari,2024-01-14T15:00:00Z,2024-01-14T22:00:00Z,Salón,2024-02-20T13:00:52Z
8540,finalizado,1,ANIMALITOS SAFARI,2024-01-14T15:30:00Z,2024-01-14T03:00:00Z,Casa,2024-02-20T13:00:56Z
8554,finalizado,1,Mickey Safari,2024-01-14T14:30:00Z,2024-01-14T19:40:00Z,Salón,2024-02-20T13:00:59Z
8302,finalizado,1,Aviones,2024-01-14T15:00:00Z,2024-01-14T23:00:00Z,Salón,2024-02-20T13:01:02Z
8608,finalizado,1,LA GRANJA DE ZENON,2024-01-14T15:30:00Z,2024-01-14T03:00:00Z,Salón,2024-02-20T13:01:09Z
8625,completado,1,Disney safari,2024-01-14T14:30:00Z,2024-01-14T19:40:00Z,Salón,2024-02-20T13:01:13Z
8630,completado,2,Pantera rosa,2024-01-14T15:00:00Z,2024-01-14T22:00:00Z,Casa,2024-02-20T13:01:20Z
8637,confirmado,1,"Margaritas(rosa, blanco, amarillo) pasteles",2024-01-14T16:00:00Z,2024-01-14T20:00:00Z,SUM,2024-02-20T13:01:45Z
6552,completado,1,Cola de sirena,2024-01-14T14:00:00Z,2024-01-14T03:00:00Z,Quinta,2024-02-20T13:02:04Z
8698,confirmado,1,Cola de sirena,2024-01-14T14:00:00Z,2024-01-14T22:00:00Z,Quinta,2024-02-20T13:02:14Z
7865,finalizado,9,ARTE,2024-01-19T15:10:00Z,2024-01-19T03:00:00Z,Casa,2024-02-25T13:00:07Z
8469,finalizado,6,HELLO KITTY,2024-01-19T14:03:00Z,2024-01-19T03:00:00Z,Casa,2024-02-25T13:00:11Z
8537,finalizado,2,Dinosaurios,2024-01-19T21:30:00Z,2024-01-19T13:15:00Z,Quinta,2024-02-25T13:00:16Z
8610,finalizado,3,PAW PATROL,2024-01-19T20:00:00Z,2024-01-19T03:00:00Z,Casa,2024-02-25T13:00:22Z
6966,confirmado,1,"frutas Kawaii, ",2024-01-20T20:00:00Z,2024-01-20T23:00:00Z,Salón,2024-02-26T13:00:06Z
6994,finalizado,7,SUPER MARIO BROS,2024-01-20T15:30:00Z,2024-01-20T20:00:00Z,Quinta,2024-02-26T13:00:16Z
7267,finalizado,0,bella y bestia,2024-01-21T00:00:00Z,2024-01-20T03:00:00Z,SUM,2024-02-26T13:00:21Z
7869,finalizado,1,safari,2024-01-20T19:46:00Z,2024-01-20T03:00:00Z,Casa,2024-02-26T13:00:25Z
8561,finalizado,1,A DEFINIR,2024-01-20T15:06:00Z,2024-01-20T03:00:00Z,Casa,2024-02-26T13:00:33Z
8593,finalizado,6,"HARLEY QUINN,",2024-01-20T22:00:00Z,2024-01-21T00:30:00Z,Casa,2024-02-26T13:00:37Z
8602,finalizado,1,Animales del bosque nena,2024-01-20T20:00:00Z,2024-01-21T00:00:00Z,Casa,2024-02-26T13:00:40Z
8719,completado,1,bajo el mar,2024-01-20T20:15:00Z,2024-01-20T03:00:00Z,SUM,2024-02-26T13:00:47Z
8733,completado,3,sky,2024-01-20T16:16:00Z,2024-01-20T19:00:00Z,Salón,2024-02-26T13:00:53Z
8741,completado,50,Ninguna,2024-01-20T23:00:00Z,2024-01-20T05:30:00Z,Casa,2024-02-26T13:00:59Z
8754,confirmado,3,PAW PATROL,2024-01-20T16:00:00Z,2024-01-20T19:00:00Z,Salón,2024-02-26T13:01:03Z
7595,finalizado,4,Spiderman,2024-01-21T20:00:00Z,2024-01-22T00:00:00Z,Salón,2024-02-27T13:00:11Z
7831,finalizado,9,Aladin / colores dorado / turqueza / violeta,2024-01-21T15:30:00Z,2024-01-21T20:33:00Z,Quinta,2024-02-27T13:00:18Z
